"district","hour","rev1","rev2","rev3","rev4"
"9510","4pm",0,5793.804,0,0
"9511","4pm",0,6080.324,3799.155,0
"9512","4pm",0,0,3515.817,0
"9513","4pm",0,0,0,0
"7501","5pm",22407.459,46441.705,51842.078,43256.097
"7502","5pm",14001.95,46206.019,42434.392,46992.394
"7503","5pm",18640.4,46209.93,57286.271,67389.687
"7504","5pm",14409.582,27850.505,14037.563,12587.207
"7505","5pm",10262.919,11402.015,15650.017,7374.696
"7506","5pm",13047.973,24966.521,18663.733,14711.828
"7507","5pm",11030.974,22168.196,21812.697,18367.972
"7508","5pm",0,13103.411,13920.583,9772.789
"7509","5pm",7311.013,24176.524,25565,33867.418
"7510","5pm",5209.121,16577.939,18914.957,15731.162
"7511","5pm",5276.548,13666.64,16974.253,15389.145
"7512","5pm",9254.295,13365.443,10163.428,0
"7513","5pm",5121.577,12438.328,9220.547,8714.435
"7514","5pm",0,12466.343,9089.769,4022.691
"7701","5pm",7884.4,13913.231,10220.656,0
"7702","5pm",5104.658,11574.946,14573.383,8234.866
"7703","5pm",5423.362,6241.008,7318.35,0
"7704","5pm",0,3127.113,0,0
"7705","5pm",0,0,0,0
"7706","5pm",0,0,0,0
"7707","5pm",0,0,0,0
"7708","5pm",0,0,0,0
"7709","5pm",0,5220.968,0,0
"7710","5pm",0,0,0,0
"7711","5pm",4286.323,4838.195,5806.981,0
"7712","5pm",0,3640.233,0,0
"7713","5pm",0,0,0,0
"7714","5pm",0,0,0,0
"7715","5pm",0,0,0,0
"7716","5pm",0,9250.951,4712.409,5096.098
"7801","5pm",0,0,0,0
"7802","5pm",0,0,0,0
"7803","5pm",0,8552.617,7999.218,0
"7804","5pm",0,0,0,0
"7805","5pm",0,4827.592,4043.935,0
"7806","5pm",0,0,4389.913,0
"7807","5pm",0,0,0,0
"7808","5pm",0,0,0,0
"7809","5pm",0,0,4452.539,0
"7810","5pm",0,0,0,0
"7811","5pm",0,0,4566.992,0
"7812","5pm",4535.535,18144.266,17553.142,20801.883
"7813","5pm",0,0,0,0
"7814","5pm",0,0,0,0
"7815","5pm",0,0,926.081,0
"7816","5pm",4186.786,12736.75,16951.859,12950.075
"9101","5pm",5099.545,8844.995,9578.574,6848.212
"9102","5pm",0,3964.403,0,0
"9103","5pm",0,3286.829,0,0
"9104","5pm",0,0,0,0
"9105","5pm",0,5493.029,4809.431,0
"9106","5pm",0,4374.052,3357.875,0
"9107","5pm",0,0,0,0
"9108","5pm",0,3995.213,0,0
"9109","5pm",0,0,5724.243,0
"9110","5pm",0,3621.133,2890.773,0
"9111","5pm",0,9646.28,6228.27,6996.955
"9112","5pm",0,0,2575.584,0
"9113","5pm",4792.104,10009.743,16343.68,8722.453
"9114","5pm",0,2553.737,7225.401,0
"9201","5pm",7326.995,10423.788,7193.342,8456.207
"9202","5pm",0,4611.025,0,10011.77
"9203","5pm",10160.463,19038.438,19843.22,17662.191
"9204","5pm",9369.579,14249.845,23312.695,17865.012
"9205","5pm",11509.271,20036.309,37735.153,51702.585
"9206","5pm",0,10149.622,17749.756,12252.976
"9207","5pm",4013.965,9253.067,5254.489,9567.294
"9208","5pm",0,9001.964,10915.633,7049.684
"9209","5pm",5330.116,12168.17,20528.441,19634.847
"9210","5pm",6793.891,10154.793,9257.558,4300.98
"9211","5pm",0,6111.054,5106.245,5871.07
"9212","5pm",0,5092.019,6254.732,6887.324
"9302","5pm",0,0,0,0
"9303","5pm",7573.156,6493.86,11540.404,0
"9304","5pm",5737.206,11835.65,16618.882,8961.169
"9305","5pm",0,6450.069,0,0
"9306","5pm",0,8988.274,5169.362,0
"9307","5pm",0,0,0,0
"9308","5pm",0,3918.65,0,0
"9309","5pm",5979.877,10381.073,5029.607,6670.409
"9310","5pm",0,7272.597,0,0
"9311","5pm",5086.275,10962.904,4894.787,0
"9312","5pm",12473.315,22597.012,24454.322,23514.151
"9402","5pm",6790.85,12120.275,5719.917,0
"9403","5pm",5929.881,12280.801,12266.026,6911.895
"9404","5pm",0,6217.099,0,0
"9405","5pm",4637.24,6186.515,4091.894,8037.513
"9406","5pm",4570.261,13172.698,7983.545,6392.253
"9407","5pm",0,10988.048,8979.066,5920.32
"9408","5pm",0,6546.042,4219.625,0
"9409","5pm",5852.73,10593.316,11008.604,6386.396
"9410","5pm",0,0,0,0
"9411","5pm",0,0,0,0
"9412","5pm",0,0,0,0
"9413","5pm",0,0,0,0
"9414","5pm",0,0,0,0
"9501","5pm",0,5090.905,3470.385,5304.375
"9502","5pm",3845.982,9153.274,5016.231,3204.924
"9503","5pm",0,0,0,0
"9504","5pm",0,0,0,0
"9505","5pm",0,0,3494.655,0
"9506","5pm",0,2861.18,0,0
"9507","5pm",0,3309.256,0,0
"9508","5pm",0,5643.728,3968.325,4629.338
"9509","5pm",0,0,0,0
"9510","5pm",0,0,0,0
"9511","5pm",0,5881.365,4030.994,0
"9512","5pm",0,0,3807.993,0
"9513","5pm",0,0,0,0
"7501","6pm",13556.381,32364.799,38131.689,44725.077
"7502","6pm",13683.259,24064.048,31389.368,32391.974
"7503","6pm",12032.983,24902.911,40712.246,51537.202
"7504","6pm",12419.11,16610.399,13303.212,7856.409
"7505","6pm",8151.683,8402.294,13365.554,10946.076
"7506","6pm",7015.405,17058.119,12780.853,12260.578
"7507","6pm",7684.073,11402.793,16486.794,12849.196
"7508","6pm",0,8969.503,10972.194,8486.803
"7509","6pm",6907.989,17651.694,18420.21,23666.21
"7510","6pm",5888.365,10150.174,12914.705,13216.883
"7511","6pm",0,9196.756,15123.724,14168.256
"7512","6pm",6710.511,10050.326,7670.283,0
"7513","6pm",8354.218,7290.044,5310.864,3978.426
"7514","6pm",0,6547.019,4849.487,0
"7701","6pm",4390.128,8014.326,8294.666,0
"7702","6pm",0,5507.675,6093.503,7511.852
"7703","6pm",0,3107.259,5714.139,0
"7704","6pm",0,0,0,0
"7705","6pm",0,0,0,0
"7706","6pm",0,0,0,0
"7707","6pm",0,0,0,0
"7708","6pm",0,5250.702,0,0
"7709","6pm",0,0,0,0
"7710","6pm",0,0,0,0
"7711","6pm",0,0,0,0
"7712","6pm",0,0,0,0
"7713","6pm",0,0,0,0
"7714","6pm",0,0,0,0
"7715","6pm",0,0,0,0
"7716","6pm",0,4086.712,4011.47,0
"7801","6pm",0,0,0,0
"7802","6pm",0,0,0,0
"7803","6pm",0,8505.979,5962.232,0
"7804","6pm",0,0,0,0
"7805","6pm",0,0,0,0
"7806","6pm",0,0,0,0
"7807","6pm",0,0,0,0
"7808","6pm",0,0,0,0
"7809","6pm",0,0,3910.215,0
"7810","6pm",0,0,0,0
"7811","6pm",0,0,0,0
"7812","6pm",0,9797.078,14196.368,17228.575
"7813","6pm",0,0,0,0
"7814","6pm",0,0,0,0
"7815","6pm",0,0,0,0
"7816","6pm",0,9346.29,10293.706,10018.229
"9101","6pm",0,4486.131,5150.17,5905.613
"9102","6pm",0,0,0,0
"9103","6pm",0,0,0,0
"9104","6pm",0,0,0,0
"9105","6pm",0,3645.143,3161.862,0
"9106","6pm",0,0,2198.422,0
"9107","6pm",0,0,0,0
"9108","6pm",0,0,0,0
"9109","6pm",0,0,6072.985,0
"9110","6pm",0,2700.03,0,0
"9111","6pm",0,4613.271,4777.334,5203.151
"9112","6pm",0,0,2501.761,0
"9113","6pm",5370.266,7230.852,11264.399,5836.051
"9114","6pm",0,0,3067.857,0
"9201","6pm",4089.153,5378.261,0,4137.392
"9202","6pm",0,0,0,8952.702
"9203","6pm",8880.73,12202.161,14158.709,15736.323
"9204","6pm",7087.869,7602.717,16081.863,15048.364
"9205","6pm",7111.147,11007.01,27285.451,43520.242
"9206","6pm",0,6074.514,12156.978,8337.366
"9207","6pm",0,6335.064,5135.322,8306.613
"9208","6pm",0,6961.73,5090.424,6645.152
"9209","6pm",0,8727.347,15861.754,14626.584
"9210","6pm",4985.948,7063.806,7361.827,0
"9211","6pm",0,0,0,5330.465
"9212","6pm",0,0,4152.909,4678.717
"9302","6pm",0,0,0,0
"9303","6pm",6258.26,4055.934,6893.292,0
"9304","6pm",0,7203.742,9383.485,6460.396
"9305","6pm",0,0,0,0
"9306","6pm",0,6346.174,0,0
"9307","6pm",0,0,0,0
"9308","6pm",0,0,0,0
"9309","6pm",4597.422,5160.073,4043.301,5196.767
"9310","6pm",4762.169,5411.939,0,0
"9311","6pm",0,0,0,0
"9312","6pm",8233.015,13661.23,16964.736,17290.647
"9402","6pm",0,5955.016,5076.205,0
"9403","6pm",0,7824.885,9677.729,5455.074
"9404","6pm",0,0,0,0
"9405","6pm",0,4976.436,0,7322
"9406","6pm",0,9247.283,4556.669,5195.47
"9407","6pm",0,5669.8,7014.097,5040.281
"9408","6pm",0,2922.701,0,0
"9409","6pm",4588.465,6938.1,7038.343,5817.476
"9410","6pm",0,0,0,0
"9411","6pm",0,0,0,0
"9412","6pm",0,0,0,0
"9413","6pm",0,0,0,0
"9414","6pm",0,0,0,0
"9501","6pm",0,4332.316,0,0
"9502","6pm",0,5619.073,2988.407,0
"9503","6pm",0,0,0,0
"9504","6pm",0,0,0,0
"9505","6pm",0,0,3523.953,0
"9506","6pm",0,0,0,0
"9507","6pm",0,3546.064,0,0
"9508","6pm",0,0,0,0
"9509","6pm",0,0,0,0
"9510","6pm",0,0,0,0
"9511","6pm",0,3892.103,0,0
"9512","6pm",0,0,0,0
"9513","6pm",0,0,0,0
"7501","7pm",6258.28,23218.252,24265.538,31434.284
"7502","7pm",9255.94,13082.515,23209.826,26781.233
"7503","7pm",7510.698,17725.385,27309.855,35537.017
"7504","7pm",10333.698,12660.51,8564.05,5707.708
"7505","7pm",0,9634.534,8780.09,8165.159
"7506","7pm",9106.818,12350.404,8672.317,10473.586
"7507","7pm",0,8010.922,7676.269,7023.477
"7508","7pm",0,8573.922,9624.749,6247.058
"7509","7pm",6021.395,10157.303,9820.533,13171.488
"7510","7pm",0,6196.393,3397.011,9594.86
"7511","7pm",0,9227.464,9653.754,8053.624
"7512","7pm",5159.687,7316.416,6984.868,0
"7513","7pm",0,5077.26,3991.726,4269.482
"7514","7pm",0,5138.6,6184.662,0
"7701","7pm",0,4714.357,0,0
"7702","7pm",0,2988.074,4179.613,0
"7703","7pm",0,0,0,0
"7704","7pm",0,0,0,0
"7705","7pm",0,0,0,0
"7706","7pm",0,0,0,0
"7707","7pm",0,0,0,0
"7708","7pm",0,7420.945,0,0
"7709","7pm",0,0,0,0
"7710","7pm",0,0,0,0
"7711","7pm",0,0,0,0
"7712","7pm",0,0,0,0
"7713","7pm",0,0,0,0
"7714","7pm",0,0,0,0
"7715","7pm",0,0,0,0
"7716","7pm",0,0,0,0
"7801","7pm",0,0,0,0
"7802","7pm",0,0,0,0
"7803","7pm",0,7976.389,5771.378,0
"7804","7pm",0,0,0,0
"7805","7pm",0,0,0,0
"7806","7pm",0,0,0,0
"7807","7pm",0,0,0,0
"7808","7pm",0,0,0,0
"7809","7pm",0,0,0,0
"7810","7pm",0,0,0,0
"7811","7pm",0,0,0,0
"7812","7pm",0,4984.367,7974.845,7737.337
"7813","7pm",0,0,0,0
"7814","7pm",0,0,0,0
"7815","7pm",0,0,0,0
"7816","7pm",0,4289.23,3098.472,5312.261
"9101","7pm",0,0,0,0
"9102","7pm",0,0,0,0
"9103","7pm",0,0,0,0
"9104","7pm",0,0,0,0
"9105","7pm",0,0,0,0
"9106","7pm",0,3192.823,0,0
"9107","7pm",0,0,0,0
"9108","7pm",0,0,0,0
"9109","7pm",0,0,3760.796,0
"9110","7pm",0,0,0,0
"9111","7pm",0,3614.484,0,0
"9112","7pm",0,0,0,0
"9113","7pm",5992.357,6592.704,5267.736,4171.814
"9114","7pm",0,0,0,0
"9201","7pm",0,3505.374,0,0
"9202","7pm",0,0,0,6674.993
"9203","7pm",0,8822.894,5049.935,9281.295
"9204","7pm",6937.81,3401.344,6559.944,5446.608
"9205","7pm",4748.714,6914.871,10449.585,23669.116
"9206","7pm",0,0,5312.386,7203.969
"9207","7pm",0,0,3948.567,0
"9208","7pm",0,0,3291.163,6489.033
"9209","7pm",0,5758.896,9294.669,10231.392
"9210","7pm",0,4208.12,4032.912,0
"9211","7pm",0,0,0,0
"9212","7pm",0,0,0,0
"9302","7pm",0,0,0,0
"9303","7pm",0,0,0,0
"9304","7pm",0,0,5257.384,0
"9305","7pm",0,0,0,0
"9306","7pm",0,4593.71,0,0
"9307","7pm",0,0,0,0
"9308","7pm",0,0,0,0
"9309","7pm",2933.19,0,0,0
"9310","7pm",6606.986,4762.611,0,0
"9311","7pm",0,0,0,0
"9312","7pm",6616.211,8662.667,6400.567,6933.899
"9402","7pm",0,0,0,0
"9403","7pm",0,3514.36,4891.344,0
"9404","7pm",0,0,0,0
"9405","7pm",0,0,0,0
"9406","7pm",0,6436.655,0,0
"9407","7pm",0,0,0,0
"9408","7pm",0,0,0,0
"9409","7pm",0,4271.529,4288.264,0
"9410","7pm",0,0,0,0
"9411","7pm",0,0,0,0
"9412","7pm",0,0,0,0
"9413","7pm",0,0,0,0
"9414","7pm",0,0,0,0
"9501","7pm",0,2989.756,0,0
"9502","7pm",0,2963.483,0,0
"9503","7pm",0,0,0,0
"9504","7pm",0,0,0,0
"9505","7pm",0,0,0,0
"9506","7pm",0,0,0,0
"9507","7pm",0,0,0,0
"9508","7pm",0,0,0,0
"9509","7pm",0,0,0,0
"9510","7pm",0,0,0,0
"9511","7pm",0,0,0,0
"9512","7pm",0,0,0,0
"9513","7pm",0,0,0,0
"7501","8pm",5127.091,17786.047,18902.332,22634.66
"7502","8pm",0,8916.259,20331.181,13416.403
"7503","8pm",5142.159,14139.054,17440.128,21235.564
"7504","8pm",7354.089,10676.334,6717.947,0
"7505","8pm",0,6836.213,7233.317,0
"7506","8pm",5629.311,10150.608,7658.476,8468.105
"7507","8pm",0,5346.129,0,0
"7508","8pm",0,7056.722,6579.415,0
"7509","8pm",5323.487,10340.474,7805.713,9013.113
"7510","8pm",0,0,0,7899.334
"7511","8pm",0,6799.403,6017.337,6405.629
"7512","8pm",0,6970.404,5233.826,0
"7513","8pm",0,5715.898,6349.259,0
"7514","8pm",0,0,0,0
"7701","8pm",0,0,0,0
"7702","8pm",0,0,0,0
"7703","8pm",0,0,0,0
"7704","8pm",0,0,0,0
"7705","8pm",0,0,0,0
"7706","8pm",0,0,0,0
"7707","8pm",0,0,0,0
"7708","8pm",0,0,0,0
"7709","8pm",0,0,0,0
"7710","8pm",0,0,0,0
"7711","8pm",0,0,0,0
"7712","8pm",0,0,0,0
"7713","8pm",0,0,0,0
"7714","8pm",0,0,0,0
"7715","8pm",0,0,0,0
"7716","8pm",0,0,0,0
"7801","8pm",0,0,0,0
"7802","8pm",0,0,0,0
"7803","8pm",0,6148.764,4410.199,0
"7804","8pm",0,0,0,0
"7805","8pm",0,0,0,0
"7806","8pm",0,0,0,0
"7807","8pm",0,0,0,0
"7808","8pm",0,0,0,0
"7809","8pm",0,0,0,0
"7810","8pm",0,0,0,0
"7811","8pm",0,0,0,0
"7812","8pm",0,5612.947,5394.708,0
"7813","8pm",0,0,0,0
"7814","8pm",0,0,0,0
"7815","8pm",0,0,0,0
"7816","8pm",0,0,0,0
"9101","8pm",0,0,0,0
"9102","8pm",0,0,0,0
"9103","8pm",0,0,0,0
"9104","8pm",0,0,0,0
"9105","8pm",0,0,0,0
"9106","8pm",0,0,0,0
"9107","8pm",0,0,0,0
"9108","8pm",0,0,0,0
"9109","8pm",0,0,0,0
"9110","8pm",0,0,0,0
"9111","8pm",0,0,0,0
"9112","8pm",0,0,0,0
"9113","8pm",5412.327,6745.818,3627.709,2232.513
"9114","8pm",0,0,0,0
"9201","8pm",0,4043.321,0,0
"9202","8pm",0,0,0,0
"9203","8pm",0,3981.38,4019.798,0
"9204","8pm",0,0,0,0
"9205","8pm",0,0,0,8179.008
"9206","8pm",0,0,0,0
"9207","8pm",0,0,0,0
"9208","8pm",0,0,0,0
"9209","8pm",0,0,6311.867,0
"9210","8pm",0,0,0,0
"9211","8pm",0,0,0,0
"9212","8pm",0,0,0,0
"9302","8pm",0,0,0,0
"9303","8pm",0,0,0,0
"9304","8pm",0,0,0,0
"9305","8pm",0,0,0,0
"9306","8pm",0,0,0,0
"9307","8pm",0,0,0,0
"9308","8pm",0,0,0,0
"9309","8pm",0,0,0,0
"9310","8pm",7428.874,0,0,0
"9311","8pm",0,0,0,0
"9312","8pm",0,5392.54,0,0
"9402","8pm",0,0,0,0
"9403","8pm",0,0,0,0
"9404","8pm",0,0,0,0
"9405","8pm",0,0,0,0
"9406","8pm",0,0,0,0
"9407","8pm",0,0,0,0
"9408","8pm",0,0,0,0
"9409","8pm",0,0,0,0
"9410","8pm",0,0,0,0
"9411","8pm",0,0,0,0
"9412","8pm",0,0,0,0
"9413","8pm",0,0,0,0
"9414","8pm",0,0,0,0
"9501","8pm",0,0,0,0
"9502","8pm",0,0,0,0
"9503","8pm",0,0,0,0
"9504","8pm",0,0,0,0
"9505","8pm",0,0,0,0
"9506","8pm",0,0,0,0
"9507","8pm",0,0,0,0
"9508","8pm",0,0,0,0
"9509","8pm",0,0,0,0
"9510","8pm",0,0,0,0
"9511","8pm",0,0,0,0
"9512","8pm",0,0,0,0
"9513","8pm",0,0,0,0
"7501","9pm",0,13331.354,16367.066,17232.226
"7502","9pm",0,8235.842,16705.103,14353.541
"7503","9pm",6859.308,6257.856,13775.236,14750.142
"7504","9pm",7850.803,8641.11,6497.489,8700.585
"7505","9pm",0,8483.923,5557.018,0
"7506","9pm",0,7152.701,8243.843,6459.67
"7507","9pm",0,5287.977,4980.433,0
"7508","9pm",0,0,6473.1,3905.976
"7509","9pm",0,7370.982,6205.355,8568.224
"7510","9pm",0,4442.089,0,8538.336
"7511","9pm",0,5741.469,0,0
"7512","9pm",0,7131.348,0,4489.433
"7513","9pm",0,5587.379,4414.789,0
"7514","9pm",0,0,0,0
"7701","9pm",0,0,0,0
"7702","9pm",0,0,0,0
"7703","9pm",0,0,0,0
"7704","9pm",0,0,0,0
"7705","9pm",0,0,0,0
"7706","9pm",0,0,0,0
"7707","9pm",0,0,0,0
"7708","9pm",0,0,0,0
"7709","9pm",0,0,0,0
"7710","9pm",0,0,0,0
"7711","9pm",0,0,0,0
"7712","9pm",0,0,0,0
"7713","9pm",0,0,0,0
"7714","9pm",0,0,0,0
"7715","9pm",0,0,0,0
"7716","9pm",0,0,0,0
"7801","9pm",0,0,0,0
"7802","9pm",0,0,0,0
"7803","9pm",0,4090.352,3529.856,0
"7804","9pm",0,0,0,0
"7805","9pm",0,0,0,0
"7806","9pm",0,0,0,0
"7807","9pm",0,0,0,0
"7808","9pm",0,0,0,0
"7809","9pm",0,0,0,0
"7810","9pm",0,0,0,0
"7811","9pm",0,0,0,0
"7812","9pm",0,3976.006,3606.454,0
"7813","9pm",0,0,0,0
"7814","9pm",0,0,0,0
"7815","9pm",0,0,0,0
"7816","9pm",0,0,0,0
"9101","9pm",0,0,0,0
"9102","9pm",0,0,0,0
"9103","9pm",0,0,0,0
"9104","9pm",0,0,0,0
"9105","9pm",0,0,0,0
"9106","9pm",0,0,0,0
"9107","9pm",0,0,0,0
"9108","9pm",0,0,0,0
"9109","9pm",0,0,0,0
"9110","9pm",0,0,0,0
"9111","9pm",0,0,0,0
"9112","9pm",0,0,0,0
"9113","9pm",5412.327,6693.59,0,2191.43
"9114","9pm",0,0,0,0
"9201","9pm",0,4655.647,0,0
"9202","9pm",0,0,0,0
"9203","9pm",0,0,0,0
"9204","9pm",0,0,0,0
"9205","9pm",0,0,0,0
"9206","9pm",0,0,0,0
"9207","9pm",0,0,0,0
"9208","9pm",0,0,0,0
"9209","9pm",0,0,0,0
"9210","9pm",0,0,0,0
"9211","9pm",0,0,0,0
"9212","9pm",0,0,0,0
"9302","9pm",0,0,0,0
"9303","9pm",0,0,0,0
"9304","9pm",0,0,0,0
"9305","9pm",0,0,0,0
"9306","9pm",0,0,0,0
"9307","9pm",0,0,0,0
"9308","9pm",0,0,0,0
"9309","9pm",0,0,0,0
"9310","9pm",6924.75,0,0,0
"9311","9pm",0,0,0,0
"9312","9pm",0,0,0,0
"9402","9pm",0,0,0,0
"9403","9pm",0,0,0,0
"9404","9pm",0,0,0,0
"9405","9pm",0,0,0,0
"9406","9pm",0,0,0,0
"9407","9pm",0,0,0,0
"9408","9pm",0,0,0,0
"9409","9pm",0,0,0,0
"9410","9pm",0,0,0,0
"9411","9pm",0,0,0,0
"9412","9pm",0,0,0,0
"9413","9pm",0,0,0,0
"9414","9pm",0,0,0,0
"9501","9pm",0,0,0,0
"9502","9pm",0,0,0,0
"9503","9pm",0,0,0,0
"9504","9pm",0,0,0,0
"9505","9pm",0,0,0,0
"9506","9pm",0,0,0,0
"9507","9pm",0,0,0,0
"9508","9pm",0,0,0,0
"9509","9pm",0,0,0,0
"9510","9pm",0,0,0,0
"9511","9pm",0,0,0,0
"9512","9pm",0,0,0,0
"9513","9pm",0,0,0,0
"7501","10pm",6145.406,12120.502,13391.334,12482.499
"7502","10pm",0,8621.601,12412.091,12010.483
"7503","10pm",0,6903.138,12519.201,10170.524
"7504","10pm",7455.215,0,0,9821.987
"7505","10pm",0,5295.847,0,0
"7506","10pm",0,8007.729,6910.758,6391.091
"7507","10pm",0,0,6086.035,0
"7508","10pm",0,0,4021.39,4688.068
"7509","10pm",0,5480.552,5763.142,5109.47
"7510","10pm",0,0,0,7501.827
"7511","10pm",0,0,0,0
"7512","10pm",0,5016.544,0,0
"7513","10pm",0,4849.135,4247.731,0
"7514","10pm",0,0,0,0
"7701","10pm",0,0,0,0
"7702","10pm",0,0,0,0
"7703","10pm",0,0,0,0
"7704","10pm",0,0,0,0
"7705","10pm",0,0,0,0
"7706","10pm",0,0,0,0
"7707","10pm",0,0,0,0
"7708","10pm",0,0,0,0
"7709","10pm",0,0,0,0
"7710","10pm",0,0,0,0
"7711","10pm",0,0,0,0
"7712","10pm",0,0,0,0
"7713","10pm",0,0,0,0
"7714","10pm",0,0,0,0
"7715","10pm",0,0,0,0
"7716","10pm",0,0,0,0
"7801","10pm",0,0,0,0
"7802","10pm",0,0,0,0
"7803","10pm",0,4090.352,3807.089,0
"7804","10pm",0,0,0,0
"7805","10pm",0,0,0,0
"7806","10pm",0,0,0,0
"7807","10pm",0,0,0,0
"7808","10pm",0,0,0,0
"7809","10pm",0,0,0,0
"7810","10pm",0,0,0,0
"7811","10pm",0,0,0,0
"7812","10pm",0,0,0,0
"7813","10pm",0,0,0,0
"7814","10pm",0,0,0,0
"7815","10pm",0,0,0,0
"7816","10pm",0,0,0,0
"9101","10pm",0,0,0,0
"9102","10pm",0,0,0,0
"9103","10pm",0,0,0,0
"9104","10pm",0,0,0,0
"9105","10pm",0,0,0,0
"9106","10pm",0,0,0,0
"9107","10pm",0,0,0,0
"9108","10pm",0,0,0,0
"9109","10pm",0,0,0,0
"9110","10pm",0,0,0,0
"9111","10pm",0,0,0,0
"9112","10pm",0,0,0,0
"9113","10pm",6278.436,7504.047,2597.925,0
"9114","10pm",0,0,0,0
"9201","10pm",0,4655.647,0,0
"9202","10pm",0,0,0,0
"9203","10pm",0,0,0,0
"9204","10pm",0,0,0,0
"9205","10pm",0,0,0,0
"9206","10pm",0,0,0,0
"9207","10pm",0,0,0,0
"9208","10pm",0,0,0,0
"9209","10pm",0,0,0,0
"9210","10pm",0,0,0,0
"9211","10pm",0,0,0,0
"9212","10pm",0,0,0,0
"9302","10pm",0,0,0,0
"9303","10pm",0,0,0,0
"9304","10pm",0,0,0,0
"9305","10pm",0,0,0,0
"9306","10pm",0,0,0,0
"9307","10pm",0,0,0,0
"9308","10pm",0,0,0,0
"9309","10pm",0,0,0,0
"9310","10pm",0,0,0,0
"9311","10pm",0,0,0,0
"9312","10pm",0,0,0,0
"9402","10pm",0,0,0,0
"9403","10pm",0,0,0,0
"9404","10pm",0,0,0,0
"9405","10pm",0,0,0,0
"9406","10pm",0,0,0,0
"9407","10pm",0,0,0,0
"9408","10pm",0,0,0,0
"9409","10pm",0,0,0,0
"9410","10pm",0,0,0,0
"9411","10pm",0,0,0,0
"9412","10pm",0,0,0,0
"9413","10pm",0,0,0,0
"9414","10pm",0,0,0,0
"9501","10pm",0,0,0,0
"9502","10pm",0,0,0,0
"9503","10pm",0,0,0,0
"9504","10pm",0,0,0,0
"9505","10pm",0,0,0,0
"9506","10pm",0,0,0,0
"9507","10pm",0,0,0,0
"9508","10pm",0,0,0,0
"9509","10pm",0,0,0,0
"9510","10pm",0,0,0,0
"9511","10pm",0,0,0,0
"9512","10pm",0,0,0,0
"9513","10pm",0,0,0,0
"7501","11pm",0,6487.026,8376.036,7320.867
"7502","11pm",0,5901.138,6513.233,6786.566
"7503","11pm",0,4941.937,8541.638,6780.97
"7504","11pm",0,0,0,5152.137
"7505","11pm",0,5105.139,0,0
"7506","11pm",0,0,4838.795,0
"7507","11pm",0,0,0,0
"7508","11pm",0,0,0,0
"7509","11pm",0,3715.486,6669.93,5283.667
"7510","11pm",0,0,0,0
"7511","11pm",0,0,0,0
"7512","11pm",0,4554.909,0,0
"7513","11pm",0,5125.77,0,0
"7514","11pm",0,0,0,0
"7701","11pm",0,0,0,0
"7702","11pm",0,0,0,0
"7703","11pm",0,0,0,0
"7704","11pm",0,0,0,0
"7705","11pm",0,0,0,0
"7706","11pm",0,0,0,0
"7707","11pm",0,0,0,0
"7708","11pm",0,0,0,0
"7709","11pm",0,0,0,0
"7710","11pm",0,0,0,0
"7711","11pm",0,0,0,0
"7712","11pm",0,0,0,0
"7713","11pm",0,0,0,0
"7714","11pm",0,0,0,0
"7715","11pm",0,0,0,0
"7716","11pm",0,0,0,0
"7801","11pm",0,0,0,0
"7802","11pm",0,0,0,0
"7803","11pm",0,4691.061,3271.492,0
"7804","11pm",0,0,0,0
"7805","11pm",0,0,0,0
"7806","11pm",0,0,0,0
"7807","11pm",0,0,0,0
"7808","11pm",0,0,0,0
"7809","11pm",0,0,0,0
"7810","11pm",0,0,0,0
"7811","11pm",0,0,0,0
"7812","11pm",0,0,0,0
"7813","11pm",0,0,0,0
"7814","11pm",0,0,0,0
"7815","11pm",0,0,0,0
"7816","11pm",0,0,0,0
"9101","11pm",0,0,0,0
"9102","11pm",0,0,0,0
"9103","11pm",0,0,0,0
"9104","11pm",0,0,0,0
"9105","11pm",0,0,0,0
"9106","11pm",0,0,0,0
"9107","11pm",0,0,0,0
"9108","11pm",0,0,0,0
"9109","11pm",0,0,0,0
"9110","11pm",0,0,0,0
"9111","11pm",0,0,0,0
"9112","11pm",0,0,0,0
"9113","11pm",6032.664,7658.78,0,0
"9114","11pm",0,0,0,0
"9201","11pm",0,3547.575,0,0
"9202","11pm",0,0,0,0
"9203","11pm",0,0,0,0
"9204","11pm",0,0,0,0
"9205","11pm",0,0,0,0
"9206","11pm",0,0,0,0
"9207","11pm",0,0,0,0
"9208","11pm",0,0,0,0
"9209","11pm",0,0,0,0
"9210","11pm",0,0,0,0
"9211","11pm",0,0,0,0
"9212","11pm",0,0,0,0
"9302","11pm",0,0,0,0
"9303","11pm",0,0,0,0
"9304","11pm",0,0,0,0
"9305","11pm",0,0,0,0
"9306","11pm",0,0,0,0
"9307","11pm",0,0,0,0
"9308","11pm",0,0,0,0
"9309","11pm",0,0,0,0
"9310","11pm",0,0,0,0
"9311","11pm",0,0,0,0
"9312","11pm",0,0,0,0
"9402","11pm",0,0,0,0
"9403","11pm",0,0,0,0
"9404","11pm",0,0,0,0
"9405","11pm",0,0,0,0
"9406","11pm",0,0,0,0
"9407","11pm",0,0,0,0
"9408","11pm",0,0,0,0
"9409","11pm",0,0,0,0
"9410","11pm",0,0,0,0
"9411","11pm",0,0,0,0
"9412","11pm",0,0,0,0
"9413","11pm",0,0,0,0
"9414","11pm",0,0,0,0
